timestamp,Time,objectId,spaBusyTicks,spaWaitTicks,spaIdleTicks,spbBusyTicks,spbWaitTicks,spbIdleTicks,spa cpu utilization(%),spb cpu utilization(%)
1531899000000,7/18/2018 15:30,APM00162430776,263350454,153028,3001589933,665491440,8096282,2568930842,5.929978365,17.97119742
1531898700000,7/18/2018 15:25,APM00162430776,263339929,153023,3001422975,665459831,8095894,2568786952,6.232730026,20.70422294
1531898400000,7/18/2018 15:20,APM00162430776,263328899,153009,3001257050,665423516,8095526,2568648236,6.464898702,19.74155353
1531898100000,7/18/2018 15:15,APM00162430776,263317456,152991,3001091509,665388837,8095125,2568507651,7.173170303,19.82430186
1531897800000,7/18/2018 15:10,APM00162430776,263304796,152987,3000927682,665354130,8094692,2568367718,8.238921921,22.8497913
1531897500000,7/18/2018 15:05,APM00162430776,263290288,152982,3000766104,665314168,8094266,2568233216,8.239700375,29.77496596
1531897200000,7/18/2018 15:00,APM00162430776,263275768,152976,3000604410,665262116,8093840,2568110876,7.093637828,24.68939498
1531896900000,7/18/2018 14:55,APM00162430776,263263219,152973,3000440057,665218795,8093203,2567979370,7.103720081,18.88696622
1531896600000,7/18/2018 14:50,APM00162430776,263250656,152968,3000275774,665185614,8092776,2567837296,8.761665654,24.8142405
1531896300000,7/18/2018 14:45,APM00162430776,263235231,152962,3000115154,665142567,8092350,2567707292,7.272130665,23.67332774
1531896000000,7/18/2018 14:40,APM00162430776,263222377,152957,2999951256,665101637,8091965,2567575712,7.861206238,26.58817403
1531895700000,7/18/2018 14:35,APM00162430776,263208489,152952,2999788484,665055682,8091498,2567449294,7.680639355,24.29382119
1531895400000,7/18/2018 14:30,APM00162430776,263194919,152946,2999625382,665013600,8091153,2567318500,7.297960939,24.27813483
1531895100000,7/18/2018 14:25,APM00162430776,263182020,152941,2999461538,664971593,8090807,2567187829,7.498074658,24.40433505
1531894800000,7/18/2018 14:20,APM00162430776,263168779,152936,2999298192,664929394,8090375,2567057544,8.040545517,25.35909267
1531894500000,7/18/2018 14:15,APM00162430776,263154588,152930,2999135896,664885592,8090003,2566928991,8.902558748,25.3553612
1531894200000,7/18/2018 14:10,APM00162430776,263138900,152925,2998975370,664841729,8089644,2566800220,8.795687466,26.05431522
1531893900000,7/18/2018 14:05,APM00162430776,263123383,152921,2998814475,664796648,8089112,2566672806,10.24958422,24.2925044
1531893600000,7/18/2018 14:00,APM00162430776,263105326,152918,2998656362,664754432,8088670,2566541682,7.233162729,30.52090976
1531893300000,7/18/2018 13:55,APM00162430776,263092522,152898,2998492168,664701600,8088024,2566422059,6.324287323,25.00303295
1531893000000,7/18/2018 13:50,APM00162430776,263081343,152893,2998326589,664658320,8087614,2566292650,7.075923063,26.66234413
1531892700000,7/18/2018 13:45,APM00162430776,263068846,152888,2998162478,664612264,8087214,2566166368,6.647505135,26.60380526
1531892400000,7/18/2018 13:40,APM00162430776,263057097,152882,2997997490,664566303,8086846,2566039936,6.646214454,26.4033252
1531892100000,7/18/2018 13:35,APM00162430776,263045355,152878,2997832564,664520630,8086471,2565913002,6.674199198,22.5115005
1531891800000,7/18/2018 13:30,APM00162430776,263033541,152872,2997667374,664481677,8086098,2565779292,10.65435573,28.62559131
