timestamp,Time,objectId,spaBusyTicks,spaWaitTicks,spaIdleTicks,spbBusyTicks,spbWaitTicks,spbIdleTicks,spa cpu utilization(%),spb cpu utilization(%)
1531927800000,7/18/2018 23:30,FNM00152300188,151494754,2194797,1778916876,12959721,84828,177150257,24.0051048,14.17085029
1531927500000,7/18/2018 23:25,FNM00152300188,151452620,2189670,1778788616,12934712,84230,176999382,35.67572472,13.1007476
1531927200000,7/18/2018 23:20,FNM00152300188,151389708,2188275,1778676579,12911528,84072,176845757,13.22627474,5.20581589
1531926900000,7/18/2018 23:15,FNM00152300188,151366202,2187549,1778523089,12902244,84066,176676708,13.18636215,5.667268871
1531926600000,7/18/2018 23:10,FNM00152300188,151342749,2186820,1778369413,12892143,84059,176508582,12.80580072,5.249050954
1531926300000,7/18/2018 23:05,FNM00152300188,151319984,2186134,1778215093,12882782,84052,176339613,11.88960615,5.023414935
1531926000000,7/18/2018 23:00,FNM00152300188,151298840,2185499,1778059036,12873825,84045,176170272,13.2017919,5.548013598
1531925700000,7/18/2018 22:55,FNM00152300188,151275382,2184766,1777905539,12863935,84037,176001908,12.93210154,5.403009527
1531925400000,7/18/2018 22:50,FNM00152300188,151252397,2184009,1777751545,12854305,84030,175833311,13.17603886,5.600125669
1531925100000,7/18/2018 22:45,FNM00152300188,151228987,2183214,1777598079,12844323,84024,175665053,13.20464841,5.473610979
1531924800000,7/18/2018 22:40,FNM00152300188,151205523,2182414,1777444648,12834567,83996,175496600,13.21698426,6.623460427
1531924500000,7/18/2018 22:35,FNM00152300188,151182031,2181611,1777291202,12822763,83987,175330198,13.94562233,5.137699087
1531924200000,7/18/2018 22:30,FNM00152300188,151157293,2177930,1777142232,12813605,83978,175161114,24.2285975,15.11593578
1531923900000,7/18/2018 22:25,FNM00152300188,151114813,2173203,1777014109,12786981,83382,175012202,34.53098571,12.68908607
1531923600000,7/18/2018 22:20,FNM00152300188,151053977,2171813,1776900157,12764500,83225,174857672,13.45515884,5.748718581
1531923300000,7/18/2018 22:15,FNM00152300188,151030047,2171084,1776746966,12754249,83216,174689614,12.92438923,5.268885972
1531923000000,7/18/2018 22:10,FNM00152300188,151007077,2170358,1776592936,12744857,83210,174520758,12.94150731,5.521651335
1531922700000,7/18/2018 22:05,FNM00152300188,150984067,2169646,1776438858,12735013,83203,174352329,12.97445933,5.27983223
1531922400000,7/18/2018 22:00,FNM00152300188,150960994,2168997,1776284746,12725597,83194,174183415,12.4407323,5.204552721
1531922100000,7/18/2018 21:55,FNM00152300188,150938875,2168242,1776129825,12716319,83188,174014432,12.99670272,5.456533932
1531921800000,7/18/2018 21:50,FNM00152300188,150915777,2167511,1775975932,12706590,83181,173845868,13.23218344,5.714702401
1531921500000,7/18/2018 21:45,FNM00152300188,150892256,2166730,1775822478,12696402,83172,173677788,12.02064731,5.568360898
1531921200000,7/18/2018 21:40,FNM00152300188,150870878,2165992,1775666750,12686473,83160,173509418,12.86209263,4.826541773
1531920900000,7/18/2018 21:35,FNM00152300188,150848011,2165118,1775512705,12677868,83154,173339744,13.19220808,5.145470359
1531920600000,7/18/2018 21:30,FNM00152300188,150824579,2162269,1775361366,12668698,83147,173170706,23.22299205,14.62983225
1531920300000,7/18/2018 21:25,FNM00152300188,150783854,2156814,1775232181,12642892,82538,173020728,33.05374269,12.46489498
1531920000000,7/18/2018 21:20,FNM00152300188,150725610,2155636,1775115393,12620833,82396,172865960,13.39443351,5.771259286
1531919700000,7/18/2018 21:15,FNM00152300188,150701788,2154929,1774962072,12610547,82389,172698025,12.96838078,5.131961517
1531919400000,7/18/2018 21:10,FNM00152300188,150678738,2154161,1774808150,12601404,82381,172529018,13.07689278,5.710874038
