timestamp,Time,objectId,spaBusyTicks,spaWaitTicks,spaIdleTicks,spbBusyTicks,spbWaitTicks,spbIdleTicks,spa cpu utilization(%),spb cpu utilization(%)
1531919100000,7/18/2018 21:05,CKM00175101208,251191602,164467,5528752343,537262773,8212307,5196811142,3.826351509,9.141176272
1531918800000,7/18/2018 21:00,CKM00175101208,251184735,164463,5528579748,537246489,8212064,5196649530,4.639649947,8.967606671
1531918500000,7/18/2018 20:55,CKM00175101208,251176422,164460,5528408891,537230535,8211827,5196487814,3.7445879,9.112078737
1531918200000,7/18/2018 20:50,CKM00175101208,251169702,164456,5528236156,537214296,8211571,5196326095,3.895676797,8.502340094
1531917900000,7/18/2018 20:45,CKM00175101208,251162713,164452,5528063745,537199145,8211304,5196163315,4.704253811,12.34800403
1531917600000,7/18/2018 20:40,CKM00175101208,251154285,164448,5527893020,537177180,8211022,5196007679,3.738286498,8.362989324
1531917300000,7/18/2018 20:35,CKM00175101208,251147579,164444,5527720343,537162281,8210759,5195844687,4.050903981,9.276683659
1531917000000,7/18/2018 20:30,CKM00175101208,251140315,164441,5527548292,537145757,8210519,5195683327,6.13264273,9.324404176
1531916700000,7/18/2018 20:25,CKM00175101208,251129351,164437,5527380479,537129188,8210254,5195522466,3.670819051,9.166923876
1531916400000,7/18/2018 20:20,CKM00175101208,251122765,164433,5527207654,537112853,8210015,5195360845,3.878639884,8.343994793
1531916100000,7/18/2018 20:15,CKM00175101208,251115808,164430,5527035247,537097983,8209801,5195197717,5.030084505,9.777398126
1531915800000,7/18/2018 20:10,CKM00175101208,251106796,164426,5526865101,537080585,8209527,5195037448,3.707481287,8.380534302
1531915500000,7/18/2018 20:05,CKM00175101208,251100144,164422,5526692336,537065656,8209307,5194874458,3.917927096,9.321933995
1531915200000,7/18/2018 20:00,CKM00175101208,251093119,164418,5526520061,537049050,8209076,5194713156,4.660314483,8.895971042
1531914900000,7/18/2018 19:55,CKM00175101208,251084770,164414,5526349263,537033223,8208821,5194551326,3.706985427,9.116270193
1531914600000,7/18/2018 19:50,CKM00175101208,251078118,164410,5526176474,537016982,8208592,5194389642,3.890629704,8.660180229
1531914300000,7/18/2018 19:45,CKM00175101208,251071140,164406,5526004102,537001548,8208351,5194227099,4.641774294,12.25655236
1531914000000,7/18/2018 19:40,CKM00175101208,251062827,164402,5525833328,536979742,8208056,5194071287,3.735686651,8.395361108
1531913700000,7/18/2018 19:35,CKM00175101208,251056126,164398,5525660655,536964786,8207799,5193908354,3.956836537,8.837378981
1531913400000,7/18/2018 19:30,CKM00175101208,251049027,164394,5525488347,536949040,8207564,5193746160,4.764429167,9.325300934
1531913100000,7/18/2018 19:25,CKM00175101208,251040489,164390,5525317686,536932446,8207312,5193585060,3.755099311,8.526253184
1531912800000,7/18/2018 19:20,CKM00175101208,251033751,164386,5525144992,536917250,8207088,5193422254,4.416236574,9.489461148
1531912500000,7/18/2018 19:15,CKM00175101208,251025836,164382,5524973686,536900358,8206812,5193261414,4.022930817,8.813460394
1531912200000,7/18/2018 19:10,CKM00175101208,251018622,164378,5524801582,536884654,8206570,5193099178,3.836680561,9.011720966
1531911900000,7/18/2018 19:05,CKM00175101208,251011737,164374,5524629019,536868608,8206339,5192937398,4.519323078,9.24245574
1531911600000,7/18/2018 19:00,CKM00175101208,251003640,164370,5524457956,536852158,8206107,5192776097,3.718851692,9.145256446
1531911300000,7/18/2018 18:55,CKM00175101208,250996966,164366,5524285170,536835866,8205879,5192614470,3.77239669,8.451834927
1531911000000,7/18/2018 18:50,CKM00175101208,250990197,164363,5524112507,536820811,8205671,5192451606,4.512675679,9.565158783
1531910700000,7/18/2018 18:45,CKM00175101208,250982112,164359,5523941434,536803781,8205432,5192290833,3.790618748,11.21211441
1531910400000,7/18/2018 18:40,CKM00175101208,250975310,164356,5523768796,536783812,8205130,5192133002,3.682110051,9.08927599
1531910100000,7/18/2018 18:35,CKM00175101208,250968704,164351,5523595999,536767621,8204880,5191971310,4.671008936,8.894833264
1531909800000,7/18/2018 18:30,CKM00175101208,250960335,164348,5523425202,536751793,8204638,5191809434,3.703972085,9.184979731
1531909500000,7/18/2018 18:25,CKM00175101208,250953690,164344,5523252449,536735434,8204417,5191647908,3.690267213,8.404111396
1531909200000,7/18/2018 18:20,CKM00175101208,250947068,164340,5523079630,536720463,8204164,5191484993,4.897104403,9.486241522
1531908900000,7/18/2018 18:15,CKM00175101208,250938299,164336,5522909338,536703581,8203895,5191324181,3.7277292,8.570691087
1531908600000,7/18/2018 18:10,CKM00175101208,250931610,164332,5522736592,536688307,8203656,5191161482,3.736380103,9.043290797
1531908300000,7/18/2018 18:05,CKM00175101208,250924906,164329,5522563874,536672199,8203432,5190999693,4.603199411,8.808025177
1531908000000,7/18/2018 18:00,CKM00175101208,250916659,164325,5522392967,536656526,8203209,5190837649,3.710762269,9.230035088
1531907700000,7/18/2018 17:55,CKM00175101208,250910000,164322,5522220178,536640085,8202972,5190676202,3.792150483,8.445849217
1531907400000,7/18/2018 17:50,CKM00175101208,250903194,164318,5522047512,536625041,8202749,5190513346,4.543983393,9.661995887
1531907100000,7/18/2018 17:45,CKM00175101208,250895051,164314,5521876455,536607844,8202532,5190352774,3.78182872,11.25883938
1531906800000,7/18/2018 17:40,CKM00175101208,250888265,164310,5521703808,536587783,8202262,5190194925,3.787431323,9.169879295
